rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
267,26/09/2025,cartoon-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
267,26/09/2025,cartoon-kugelschreiber,,Variant SKU,,BAS-PRD-VLN4,Generated per SOP,info,3d
267,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
267,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
267,26/09/2025,cartoon-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
267,26/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,SEO Title,,5er Set Bären Bleistift | Bastelschachtel,SEO title standardized per SOP,info,3c
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,Variant SKU,,BAS-5ERS-SA7Y,Generated per SOP,info,3d
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,Google Shopping / Condition,,new,Condition set to new,info,4
268,26/09/2025,5er-set-baren-bleistift,5er Set Bären Bleistift,SEO Description,,,SEO desc length 116,warn,4
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,SEO Title,,Spritzen Kugelschreiber | Bastelschachtel,SEO title standardized per SOP,info,3c
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,Variant SKU,,BAS-SPRI-TV3H,Generated per SOP,info,3d
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,Google Shopping / Condition,,new,Condition set to new,info,4
269,26/09/2025,spritzen-kugelschreiber,Spritzen Kugelschreiber,SEO Description,,,SEO desc length 116,warn,4
270,26/09/2025,spritzen-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
270,26/09/2025,spritzen-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
270,26/09/2025,spritzen-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
270,26/09/2025,spritzen-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
270,26/09/2025,spritzen-kugelschreiber,,Variant SKU,,BAS-PRD-WI4J,Generated per SOP,info,3d
270,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
270,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
270,26/09/2025,spritzen-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
270,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
271,26/09/2025,spritzen-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
271,26/09/2025,spritzen-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
271,26/09/2025,spritzen-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
271,26/09/2025,spritzen-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
271,26/09/2025,spritzen-kugelschreiber,,Variant SKU,,BAS-PRD-UW8H,Generated per SOP,info,3d
271,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
271,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
271,26/09/2025,spritzen-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
271,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
272,26/09/2025,spritzen-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
272,26/09/2025,spritzen-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
272,26/09/2025,spritzen-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
272,26/09/2025,spritzen-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
272,26/09/2025,spritzen-kugelschreiber,,Variant SKU,,BAS-PRD-4QTT,Generated per SOP,info,3d
272,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
272,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
272,26/09/2025,spritzen-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
272,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
273,26/09/2025,spritzen-kugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
273,26/09/2025,spritzen-kugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
273,26/09/2025,spritzen-kugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
273,26/09/2025,spritzen-kugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
273,26/09/2025,spritzen-kugelschreiber,,Variant SKU,,BAS-PRD-TYGS,Generated per SOP,info,3d
273,26/09/2025,spritzen-kugelschreiber,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
273,26/09/2025,spritzen-kugelschreiber,,Variant Taxable,,TRUE,Taxable default,info,3d
273,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
273,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
273,26/09/2025,spritzen-kugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
273,26/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
274,26/09/2025,6er-set-musterschere,Musterschere,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
274,26/09/2025,6er-set-musterschere,Musterschere,SEO Title,,Musterschere | Bastelschachtel,SEO title standardized per SOP,info,3c
274,26/09/2025,6er-set-musterschere,Musterschere,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
274,26/09/2025,6er-set-musterschere,Musterschere,Variant SKU,,BAS-MUST-9YCB,Generated per SOP,info,3d
274,26/09/2025,6er-set-musterschere,Musterschere,Google Shopping / Condition,,new,Condition set to new,info,4
274,26/09/2025,6er-set-musterschere,Musterschere,SEO Description,,,SEO desc length 116,warn,4
275,26/09/2025,6er-set-musterschere,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
275,26/09/2025,6er-set-musterschere,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
275,26/09/2025,6er-set-musterschere,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
275,26/09/2025,6er-set-musterschere,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
275,26/09/2025,6er-set-musterschere,,Variant SKU,,BAS-PRD-2P72,Generated per SOP,info,3d
275,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
275,26/09/2025,6er-set-musterschere,,Google Shopping / Condition,,new,Condition set to new,info,4
275,26/09/2025,6er-set-musterschere,,SEO Description,,,SEO desc length 116,warn,4
275,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category,warn,4
276,26/09/2025,6er-set-musterschere,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
276,26/09/2025,6er-set-musterschere,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
276,26/09/2025,6er-set-musterschere,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
276,26/09/2025,6er-set-musterschere,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
276,26/09/2025,6er-set-musterschere,,Variant SKU,,BAS-PRD-LFD7,Generated per SOP,info,3d
276,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
276,26/09/2025,6er-set-musterschere,,Google Shopping / Condition,,new,Condition set to new,info,4
276,26/09/2025,6er-set-musterschere,,SEO Description,,,SEO desc length 116,warn,4
276,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category,warn,4
277,26/09/2025,6er-set-musterschere,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
277,26/09/2025,6er-set-musterschere,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
277,26/09/2025,6er-set-musterschere,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
277,26/09/2025,6er-set-musterschere,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
277,26/09/2025,6er-set-musterschere,,Variant SKU,,BAS-PRD-PFUZ,Generated per SOP,info,3d
277,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
277,26/09/2025,6er-set-musterschere,,Google Shopping / Condition,,new,Condition set to new,info,4
277,26/09/2025,6er-set-musterschere,,SEO Description,,,SEO desc length 116,warn,4
277,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category,warn,4
278,26/09/2025,6er-set-musterschere,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
278,26/09/2025,6er-set-musterschere,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
278,26/09/2025,6er-set-musterschere,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
278,26/09/2025,6er-set-musterschere,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
278,26/09/2025,6er-set-musterschere,,Variant SKU,,BAS-PRD-4PEA,Generated per SOP,info,3d
278,26/09/2025,6er-set-musterschere,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
278,26/09/2025,6er-set-musterschere,,Variant Taxable,,TRUE,Taxable default,info,3d
278,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
278,26/09/2025,6er-set-musterschere,,Google Shopping / Condition,,new,Condition set to new,info,4
278,26/09/2025,6er-set-musterschere,,SEO Description,,,SEO desc length 116,warn,4
278,26/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category,warn,4
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,SEO Title,,Radierbarer Gel-Rollkugelschreiber | Bastelschachtel,SEO title standardized per SOP,info,3c
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,Variant SKU,,BAS-RADI-CCJK,Generated per SOP,info,3d
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,Google Shopping / Condition,,new,Condition set to new,info,4
279,26/09/2025,radierbarer-gel-rollkugelschreiber,Radierbarer Gel-Rollkugelschreiber,SEO Description,,,SEO desc length 116,warn,4
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Variant SKU,,BAS-PRD-G32G,Generated per SOP,info,3d
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
280,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Variant SKU,,BAS-PRD-LC5G,Generated per SOP,info,3d
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Condition,,new,Condition set to new,info,4
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Description,,,SEO desc length 116,warn,4
281,26/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category,warn,4
282,26/09/2025,radierbarer-gel-rollkugelschreiber,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
282,26/09/2025,radierbarer-gel-rollkugelschreiber,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
282,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
282,26/09/2025,radierbarer-gel-rollkugelschreiber,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
